commit_hash,total_refactorings,extract_method,inline_method,rename_method,total_tests_before_refactorings,total_tests_after_refactoring,test_coverage_before_refactorings,test_coverage_after_refactorings,refactoring_coverage_impact,avg_commits_before_testing,sha1_merge_commit,type_branch
3bf74e0381278399883f369702b7bb136c004d07,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71dffdf38a00d98ae472f306355e602c95f80634,1
b45e6e1e4b190dd8aeb021996a733ca9101c09c2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71dffdf38a00d98ae472f306355e602c95f80634,2
ca43b27d6a0452566fde65b0e864864bacb7ade2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,71dffdf38a00d98ae472f306355e602c95f80634,2
71dffdf38a00d98ae472f306355e602c95f80634,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,1
cb367a4afa4f098813c38cb504c9950e0d939e87,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,1
f25865872ce10b263c0f62153f472171759d2b58,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,1
00414b6996798400cedff2332c8e25cf6af16ff3,2,1,0,1,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,1
3ba1d3d13bad3817e34e4c95b595e747e3c4e110,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,1
431498d059f35296a7e2cf72f416edb2c9e01333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,675ec13911d825b7a526b430cd1f514e4707518f,2
19f0e522ea170c2f83d9025b3a37d40d6495f8f7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52e9d8c3fd13a7e1d8e9b161234c83b51b29ab8e,1
a8fce4a01ab905b8d6d3471eccc63caa70eae9ac,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52e9d8c3fd13a7e1d8e9b161234c83b51b29ab8e,1
46d5ba78ab455bc32cfb5ca683a184fbffd2bfe6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52e9d8c3fd13a7e1d8e9b161234c83b51b29ab8e,2
553ee9a0c77feecd81b9ae4fbf2f57f060a333f7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5327edb851e4d518719686c6d8fd8a39ec794c8,1
02f8e387d6ec7aa44c2f27f1275f6b0fa1ebe9b2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5327edb851e4d518719686c6d8fd8a39ec794c8,1
ac66e0a3fd1d3edf1793a8858806461942004b6a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5327edb851e4d518719686c6d8fd8a39ec794c8,2
3d6092ab8020b9cf03a5852b08c65a11591b4fcd,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5327edb851e4d518719686c6d8fd8a39ec794c8,2
390cbc545ccf93e671da7784432c1d8a18ffd130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5327edb851e4d518719686c6d8fd8a39ec794c8,2
ac66e0a3fd1d3edf1793a8858806461942004b6a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,1
3d6092ab8020b9cf03a5852b08c65a11591b4fcd,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,1
390cbc545ccf93e671da7784432c1d8a18ffd130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,1
cc6780b015ea98505fd54665a2a2c5b7b81842a1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,1
7c321e7d642fd7cb4fcd0b07a4c41ecd71972a85,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,1
64543f844a34cc537a000fb6124dea714d529130,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
3e1623932c8d5fb680408177faad3a2cb2541735,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
85f2e0eff9aca1cc3d2f2b8936c4aca008f068d7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
66f8e409bed266acbe0cdc38d956a54ffe0d0f2e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
27a789f4b696bb71ed723adde098d61182351eda,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
2e6c890633b2a7b37bcb9e982fdd0c763b58e091,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
78e1ef92d43595d7ee868a03ce3459c95ab79cd9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f51bcf367b97760f322dda6019a0077a43a57ea8,2
83684b22681f7019b591e1569f28c46285e3a3ef,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3e7c9f0f929b73f3de46487c7c15a76e1fbed2c8,1
50137b28988b460770fefb328de0a7f87535870d,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3e7c9f0f929b73f3de46487c7c15a76e1fbed2c8,1
64853ee6c0c8fa18cfac85565da233faa4b3f1a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3e7c9f0f929b73f3de46487c7c15a76e1fbed2c8,2
f2332c770074728e0081d909e87efeca923ad4e4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3e7c9f0f929b73f3de46487c7c15a76e1fbed2c8,2
f51bcf367b97760f322dda6019a0077a43a57ea8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,1
64853ee6c0c8fa18cfac85565da233faa4b3f1a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,1
f2332c770074728e0081d909e87efeca923ad4e4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,1
a7d40565a9c89eaf3e0985ba23f8dd2f9ffc34b9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,1
2a3b480a2d33444026b95eff1b1330671f21eef4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,1
39283829424fc325f92e577a209f699fe5d96479,0,0,0,0,0,0,0.0,0.0,0.0,0.0,731c74b35b0f59801918ab0045dfd39504b2905e,2
c7f5304a5f0e64fdd47d73ea4374f9cbe00bdd94,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14ebda07861d8b718bbb3fc23322f8c556be5542,1
37f6b140072104eb3c58e49da3eafec693775f10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14ebda07861d8b718bbb3fc23322f8c556be5542,2
fef319de44cf363868a9507de11548f8afac54ad,0,0,0,0,0,0,0.0,0.0,0.0,0.0,14ebda07861d8b718bbb3fc23322f8c556be5542,2
7594062b6699f17cc5aaf9814f826f6934940549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,bee631c943253a80c3388479b7d15fec14eba93c,1
323c3428196245d0fee9c3544c9127d9210a02a6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,bee631c943253a80c3388479b7d15fec14eba93c,2
1141c1f38d513291620c6716d0246b2f08e626a2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,bee631c943253a80c3388479b7d15fec14eba93c,2
5606df362eb275e596664e451f1a2ad4ac3ed421,0,0,0,0,0,0,0.0,0.0,0.0,0.0,bee631c943253a80c3388479b7d15fec14eba93c,2
bee631c943253a80c3388479b7d15fec14eba93c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f8648234b4d1f6a9929d235fd8bea2aa75a8bc83,1
5ed42684ff5dde439fdcc97a88799a0c0e97bb5e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,f8648234b4d1f6a9929d235fd8bea2aa75a8bc83,2
2822da461d2bbfda3a7c6748bba9d5e0001d86a9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,1
abeefd0ba46941356c490a4590fe69d2c9d6c3e8,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,1
7f374d4ac8f727f3893b48de00d0eb265dfead60,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,1
2f2fa257d07edcd2ee2f17c4da43cee4088e71d6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,1
08f136bd40be3f02d89d7c4830d71d16bf30173b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,1
f8648234b4d1f6a9929d235fd8bea2aa75a8bc83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7f809e75e853d96daaa5445554aa74dfe90533fd,2
ac5372e67e953e3b8b013755643b48ab3bdec985,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5e6a26b5f4764cfc2400951d66dc809e74f1d566,1
7f809e75e853d96daaa5445554aa74dfe90533fd,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5e6a26b5f4764cfc2400951d66dc809e74f1d566,2
0f945ada5d405f9694540c03f6eb9dc5fc19c55c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664e57bfeddf73c79fb291a6df6f47328cada56e,1
5e6a26b5f4764cfc2400951d66dc809e74f1d566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,664e57bfeddf73c79fb291a6df6f47328cada56e,2
664e57bfeddf73c79fb291a6df6f47328cada56e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,1
11763cb67de44d8cd9362e38e299fc814556e10c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,1
62ca5e72304daa0347709b0a8215ce7d0b39ef76,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,1
bf280764752e6f6ee3380e1d6a7deacc87749de1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,1
2a2f00fac7cf76a70bf0abdac76cd4c471df7a13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,2
b8e7dcbf8c8dd4204e861bf45b25b3854d4e06a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50875ec7aefb5fb5098a97156a685d69d19d58b4,2
cced4692fb04140e381b9412cec22b9517528b84,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7761abf2fef268d8b63bac73c2e88457ce37fc32,1
b65e28f56ebd602f431ca56a096e1126676b60ed,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7761abf2fef268d8b63bac73c2e88457ce37fc32,1
2a2f00fac7cf76a70bf0abdac76cd4c471df7a13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7761abf2fef268d8b63bac73c2e88457ce37fc32,2
b8e7dcbf8c8dd4204e861bf45b25b3854d4e06a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7761abf2fef268d8b63bac73c2e88457ce37fc32,2
7a01f9fc7159c349b082da77ec1df720b01024d9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69c549ea2c6a10ce918cbd9e16822dd2c4539544,1
d55f6c15e66b8aa2aa3f13ca6b1d4fad02977d8a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,69c549ea2c6a10ce918cbd9e16822dd2c4539544,2
d55f6c15e66b8aa2aa3f13ca6b1d4fad02977d8a,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,1
7db1a90ec150a6be486d491dd173decfdc746a57,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,1
50875ec7aefb5fb5098a97156a685d69d19d58b4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,2
93bd9eba21eb010d9bc03ae142e522f55d8cc29c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,2
a4817acd0b775c43227c20e7ce3d46aad5a34a1b,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,2
f41dbbd1e2960e7fa49f9615a8954c81f552f019,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,2
d1dff05da5c25089a29d6d2eef2c41c397f27e8c,0,0,0,0,0,0,0.0,0.0,0.0,0.0,01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,2
d4cb255d3aed0263ffc442f62721e24b70251023,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,1
76c381ad12b51c3ded6964dd5288978aaddbbbe7,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,1
731c74b35b0f59801918ab0045dfd39504b2905e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
487e7677b3dbc04cba7ab6883929098668e65ad9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
14ebda07861d8b718bbb3fc23322f8c556be5542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
7594062b6699f17cc5aaf9814f826f6934940549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
f8648234b4d1f6a9929d235fd8bea2aa75a8bc83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
5e6a26b5f4764cfc2400951d66dc809e74f1d566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
2a2f00fac7cf76a70bf0abdac76cd4c471df7a13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
b8e7dcbf8c8dd4204e861bf45b25b3854d4e06a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,be7aca7b3d5de55a9ead1bc003d7990f9219fabe,2
731c74b35b0f59801918ab0045dfd39504b2905e,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
487e7677b3dbc04cba7ab6883929098668e65ad9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
14ebda07861d8b718bbb3fc23322f8c556be5542,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
7594062b6699f17cc5aaf9814f826f6934940549,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
f8648234b4d1f6a9929d235fd8bea2aa75a8bc83,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
5e6a26b5f4764cfc2400951d66dc809e74f1d566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
2a2f00fac7cf76a70bf0abdac76cd4c471df7a13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
b8e7dcbf8c8dd4204e861bf45b25b3854d4e06a0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
01666779e2fab572ccc9e2a0d5b7a7ce55d09a0f,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
62d17991abd18da9ae45b3454a6d6e0926c05160,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,1
9af4a704d7e2953443a228e03cc7d2b90ab5e8dd,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,2
4b968bf1f1c183872402110b7124e341b10a1e59,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,2
394e8d44a9ae874fad1ae7b1c7eee96dfed67547,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,2
cead48ee0aa6356f5aec9944cf67b4880d1fa004,0,0,0,0,0,0,0.0,0.0,0.0,0.0,ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,2
ca800339946d9caa921f4c5f1b6024b2eee458a2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5e1088def815c5faa702b143806b764a3deab53,1
ea579d46ae8cb6c7db8f5498f6aeb53d0238b614,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5e1088def815c5faa702b143806b764a3deab53,2
d13be2f9196e15c09c725a420ff382c435dd5d10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a5e1088def815c5faa702b143806b764a3deab53,2
320c6465e49f53e85f12cd96ec8da1f354dad7c0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,bcb3f7caff06db6bb1ad2b7cd04a4bae9641f957,1
