sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
6dcd68e39a16ec074e971ba789a1483a29144ed9,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b8ee305519a972659ea31eb06bb7d4d2bc987a9d,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77b3e979e2de953028b1907f5a5f746f761b44c9,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc0b8478224405c189375c4aa164c3fe3af7a530,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196e0449c8d11d377bd47c86eb475328e4d7d453,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80c6e07fa617e1a3d2334071c3bd66bd51dbd98b,redisson,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,5,5,0
b770d4ed81c1c1ee59855f6a9b521eeada9a8f5d,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4e83f4e1243297f8983949211e2c9d1aa6e5b10f,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0
003bd0a185e27189d3ebf4daea9dc4b9b30d15ff,redisson,4,8,48,2,9,5,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,18,17,1,33,32,1
2d2cdc14b64f330d5f63520c46795bd39fb7e85d,redisson,0,0,4,2,9,6,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,0,0,0,2,1,1,34,33,1
16e770cd461e8cfc65fe6d775cb329804e413f0f,redisson,5,13,10,46,65,42,0,0,1,7,0,0,5,1,1,0,0,0,2,14,2,0,0,0,0,0,7,10,15,11,3,0,0,0,0,0,28,28,0,232,232,0
7d08c380da80380c1a92d0ddc503617d627795a8,redisson,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
4c88e3af6adc33dc5e09a9fe61fe1102b2685b72,redisson,36,42,5,22,21,14,0,2,12,43,0,1,0,0,0,0,0,0,2,6,45,0,0,38,0,0,3,1,3,18,0,0,0,0,0,0,26,26,0,231,231,0
61a0efef32b57bcbd63bc78ac5b869fc888bc9ad,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,2,0
4dfdd8013fddfe465f8a2d091a3825a7fd6444ec,redisson,0,0,0,10,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,20,20,0
eba917f4f2f4c4aa35666b1339e0ba0c6eb09fed,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38ee2fd8fe09f7e1c7a54d06509f65e8009580e8,redisson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,5,0
a44a3b6f22900e7d3fa47db852a9bb47a7a33fa6,redisson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,4,4,0,11,11,0
252493e56bc284d9684f639db526793eb2d01c4a,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
4f8bc8a32d2055e90bdf6b2d181cc46679181ee6,redisson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
6081559c8916d384b67b3c4b2e598c5e604e89d7,redisson,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,5,5,0
4ffd260b6c42ee31116621286c9368a1d828a27f,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
533da7bea342eb04ec68c5c0c4792661c8bd8df8,redisson,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6916ea11f5eef94524968058a26b87ab09cb5ae,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bea0d9219aa78871347eec6862a7b9239ec53321,redisson,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,6,0,6
5d0df18ec75fd305b08ae96d752c69647e82ed56,redisson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
42ec7fb9f770d5e8ad869146699c9d1e3a30818c,redisson,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,2,10,6,4
2fbc34592265a7de49b8b9c858075edb16df6ddc,redisson,0,0,0,17,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,2,0,46,46,0
bd7469d7fb537f0e2140a521221ef5506fd0c2b9,redisson,0,0,0,10,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,1,1,0,0,0,0,0,5,3,2,28,9,19
a4274646859d538903f4b5d79d1301e4d8065a56,redisson,0,0,0,0,0,4,1,0,0,9,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,0,8,0,1,0,0,0,2,1,1,40,10,30
11f53363a291e045325a5d1130a42e282d313cc0,redisson,0,0,0,0,10,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,1,2,18,0,18
61ecf7f1f3ff494a0d907e2b2a03d39d20437361,redisson,0,0,0,0,12,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,22,18,4
1f3796b79af93097e4abd2835e2f999d5a6968ef,redisson,0,0,0,0,12,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,22,22,0
e31ac9c60e37f97999daec7086514ba0144d3dc3,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4c483c6bc0d7f3e62a57d3e0e2a8a62f9a112071,redisson,0,0,0,2,6,4,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,19,19,0
8b587cf16b9661c54a86597351f39e3e787cb199,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922e68470d627a41954a981c5b8d206d4e3fa934,redisson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
3c932ff2630fa9b421bcd7e0424a551b52812214,redisson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
6bde9d25099c7f68f11b9bd76a3fe8869d2b1483,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2eeb592a3d1224b335aaad8698caf71c86130d6c,redisson,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,5,0
510887582ae8a4ed2fbfd3e0037f5f0549f766a1,redisson,0,0,0,33,39,22,0,4,0,12,0,1,7,0,0,0,1,0,7,3,7,0,2,3,0,0,3,1,6,23,9,0,2,0,0,0,17,16,1,185,185,0
90c77f9d1cc1b88e5452e6a1930ac77d0ce1db3a,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
99c7a3ac3058cfdbbd5ed36792742bc59d89ffaa,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0
38274e3b38f316713de3044678ade681d26d7a44,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f48681cb23610ae74e1b59c7bedb52b11286141b,redisson,0,0,0,47,43,24,0,4,0,13,0,1,7,0,0,0,1,0,7,3,7,0,2,3,0,0,5,2,7,28,11,0,2,0,0,0,22,1,21,217,1,216
b78c9df54d50a9315c2f7c280bae4ff1a6be91a8,redisson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1f4cb96ac58e1e06cc181ac54c76d655d9711a50,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae33c55a71f9331394485debd774cc5bd9e8aa23,redisson,0,0,0,30,5,11,0,0,0,1,0,0,1,2,1,0,0,0,0,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,2,0,60,60,0
8602e8974c0a71e6d10f8901eaab006e2fa7b016,redisson,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2826623dfd1b35ef6f09d4375a03c9750c4ce4d4,redisson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
