sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
6f30c8eca8ddd3701471cefa44dbe881a0616053,Activiti,71,36,2,8,4,4,0,0,0,18,0,2,4,0,0,0,0,0,0,14,1,2,22,10,0,0,3,1,2,12,4,0,0,0,0,0,2,0,2,111,0,111
5c3e4919f8156c7c0cfb7bd054eb915ea04505c4,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0e5f5180b1a7cc8d4d4b7b2c1b7f2d20fbf71bbf,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
025c4f2031381bd0fd69a3d3a4c851c5df8a9ac8,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0
50641f84e445ec190e10a5b271e3ca0cae13713b,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d3ad90d59dec26acad404ca904285e15f404b60c,Activiti,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3
9663f5e1bc6494dfc6ad7d26d2cac84b565fffb8,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9b5ff3ef66d4917a2fb03c4ca148b358f0e11ff,Activiti,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,7,7,0
67691794aa046d3383b9f91ba9113d2f2d761f8b,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9fe7b8659fd2f948ecc931350c835a07a4af6cb6,Activiti,0,0,0,3,6,1,0,1,0,0,0,0,3,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,3,23,22,1
924b7a64c0bffafd9e943ade0e2a8cb4c5f7fa6b,Activiti,5,11,3,6,50,16,0,2,0,2,1,0,3,0,0,0,0,0,4,1,17,0,0,0,2,2,7,23,29,5,9,0,0,0,0,0,5,2,3,179,128,51
e4c9a39785e08f74e57448282b771baad3d1756b,Activiti,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
c16df687699e6631f5b2fdbb4c718c2cfb0bd369,Activiti,12,35,13,111,54,27,0,2,0,2,1,0,3,1,0,0,0,1,5,1,19,1,0,0,2,2,12,23,64,47,13,0,0,0,0,0,3,1,2,391,212,179
1ca3e595a4176482932e4f70622990a16e6dbe17,Activiti,0,0,0,111,54,27,0,2,0,2,1,0,3,1,0,0,0,1,5,1,19,1,0,0,2,2,12,23,64,47,13,0,0,0,0,0,1,0,1,391,0,391
f0592b963647df7b38dbac9f83c55fcdee97ab13,Activiti,0,0,0,113,54,27,0,2,0,2,1,0,3,1,0,0,0,1,5,1,19,1,0,0,2,2,14,23,66,49,13,0,0,0,0,0,2,1,1,399,8,391
1b396450182db43cd1fabcf032ecad6336d5909f,Activiti,0,0,0,113,54,27,0,2,0,2,1,0,3,1,0,0,0,1,5,1,19,1,0,0,2,2,14,23,66,49,13,0,0,0,0,0,1,0,1,399,0,399
823fec09e0f4ddc64fea96bcff539e796601ccba,Activiti,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,1,0,10,10,0
ac0533b525fa907b5f9c6f6fbe10ee17c72000ad,Activiti,37,41,43,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,0,0,0,0,0,0,2,1,1,23,18,5
ca3e7f30c2a34eff863f8b85fa02d0dc28dc890e,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,4,4,0
d55c70c475db3ea462c35c42c18c9ee1c9ff446a,Activiti,0,0,0,233,110,54,1,4,0,4,2,0,8,2,0,0,0,2,10,2,38,2,0,0,4,4,26,47,132,105,26,0,0,0,0,0,6,4,2,816,424,392
97a17bef740077394d763d02f815fbdb9a159a81,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9abd2b9db26010e9dafb1c44bd5ac55a5317a40b,Activiti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95a61d276295a5dcd9966edea0d5c8e0e7e5f2a6,Activiti,0,0,0,233,110,54,1,4,0,4,2,0,8,2,0,0,0,2,10,2,38,2,0,0,4,4,26,47,132,105,26,0,0,0,0,0,2,0,2,816,0,816
4b57e027592ac559eafcf5b091ce989fd76e97d2,Activiti,0,0,0,235,119,54,1,5,0,5,3,2,9,2,1,0,0,2,10,8,39,2,1,5,6,8,26,47,133,105,26,0,0,0,0,0,5,1,4,854,1,853
