sha1,project_name,extra,wasted,rework,Change_Parameter_Type,Change_Return_Type,Change_Variable_Type,Extract_Attribute,Extract_Class,Extract_Interface,Extract_Method,Extract_Subclass,Extract_Superclass,Extract_Variable,Inline_Method,Inline_Variable,Merge_Attribute,Merge_Parameter,Merge_Variable,Move_Attribute,Move_Class,Move_Method,Parameterize_Variable,Pull_Up_Attribute,Pull_Up_Method,Push_Down_Attribute,Push_Down_Method,Rename_Attribute,Rename_Class,Rename_Method,Rename_Parameter,Rename_Variable,Replace_Attribute,Replace_Variable_With_Attribute,Split_Attribute,Split_Parameter,Split_Variable,qty_commits_with_refac,qty_commits_with_refac_b1,qty_commits_with_refac_b2,qty_refactorings,qty_refac_b1,qty_refac_b2
d16a3b3cf6a68f9a7e52c11de50440d687c4f625,closure-compiler,405,189,22,14,43,10,0,4,0,9,0,1,5,3,0,1,0,0,4,1,8,3,2,59,2,63,6,3,19,32,9,0,0,0,0,0,39,34,5,301,284,17
9d1415bcc0e8d00525bc3d043855a253a37f5fdc,closure-compiler,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988f66894a91299f700708b2790063fc1c2f385d,closure-compiler,0,0,0,3,1,0,0,1,0,4,0,0,1,5,1,0,0,1,6,2,10,0,0,0,0,0,4,0,15,4,4,0,0,0,0,0,14,14,0,62,62,0
c11260215f317326eb85d4a49cd195bdb04834af,closure-compiler,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,3,3,0,0,0,0,0,1,1,0,21,21,0
80067386830e8c74815d61470c5e5dfbdf490e6e,closure-compiler,0,0,0,3,0,2,0,1,0,0,0,0,5,0,4,0,0,1,8,3,6,0,0,0,0,0,5,2,3,8,6,0,0,0,0,0,21,21,0,57,57,0
2cf3b081b6ce9b4417c565602fe15b0321be7850,closure-compiler,88,13,6,11,18,18,0,1,0,4,0,0,3,2,0,0,0,0,3,2,0,0,0,0,0,0,2,3,2,7,2,0,0,0,0,0,18,17,1,78,73,5
de57fdd50c3d0e969f59776df027e64d2d7bd746,closure-compiler,5,3,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,0,8,8,0
2b4d20e31ccd951e190cb99aebaa297a0707dfc6,closure-compiler,48,18,0,3,0,0,1,0,0,6,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,7,0,0,0,0,0,8,7,1,37,23,14
0ba2c265cb769d9ee69bb9fc0fa6db55e0cb705b,closure-compiler,35,60,4,7,1,0,0,0,0,5,0,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,13,7,0,0,0,0,0,15,14,1,45,43,2
f4b2a51871e26f97c0e9bc8ff37403014cf429d6,closure-compiler,16,9,0,3,4,0,0,1,0,2,0,0,4,0,0,0,0,0,1,1,2,0,0,0,0,0,4,1,2,4,1,0,0,0,0,0,13,12,1,30,29,1
